"district_no","district","nuts_id","year","var","measure","value","outlier"
"01001","Flensburg, kreisfreie Stadt","DEF01",2001,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2001,"oats","yield",6.26,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2001,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2001,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2001,"sb","yield",5.34,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2001,"silage_maize","yield",40.16,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2001,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2001,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2001,"wb","yield",8.79,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2001,"wrape","yield",3.89,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2001,"ww","yield",9.74,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2002,"ArabLand","area",315,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2002,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2002,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2002,"oats","yield",5.76,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2002,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2002,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2002,"sb","yield",5.41,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2002,"silage_maize","yield",36.42,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2002,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2002,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2002,"wb","yield",8,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2002,"wrape","yield",3.3,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2002,"ww","yield",8.39,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"ArabLand","area",302,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"grain_maize","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"oats","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"oats","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"potat_tot","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"rye","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"sb","area",61,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"sb","yield",5.51,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"silage_maize","area",56,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"silage_maize","yield",40.84,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"sugarbeet","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"triticale","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"wb","area",29,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"wb","yield",8,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"wrape","area",39,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"wrape","yield",3.9,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"ww","area",37,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2003,"ww","yield",9.17,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2004,"ArabLand","area",290.5,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2004,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2004,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2004,"oats","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2004,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2004,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2004,"sb","yield",5,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2004,"silage_maize","yield",34.53,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2004,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2004,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2004,"wb","yield",8.52,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2004,"wrape","yield",4.7,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2004,"ww","yield",9.1,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2005,"ArabLand","area",279,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2005,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2005,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2005,"oats","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2005,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2005,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2005,"sb","yield",5.9,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2005,"silage_maize","yield",38.48,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2005,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2005,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2005,"wb","yield",9.13,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2005,"wrape","yield",4.32,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2005,"ww","yield",9.32,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2006,"ArabLand","area",269,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2006,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2006,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2006,"oats","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2006,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2006,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2006,"sb","yield",4.61,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2006,"silage_maize","yield",39.41,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2006,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2006,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2006,"wb","yield",8.16,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2006,"wrape","yield",4.3,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2006,"ww","yield",9.05,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"ArabLand","area",259,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"grain_maize","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"oats","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"oats","yield",5.8,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"potat_tot","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"rye","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"sb","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"sb","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"silage_maize","area",74,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"silage_maize","yield",39.33,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"sugarbeet","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"triticale","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"wb","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"wb","yield",7.27,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"wrape","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"wrape","yield",3.99,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"ww","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2007,"ww","yield",7.74,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2008,"ArabLand","area",217.666666666667,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2008,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2008,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2008,"oats","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2008,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2008,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2008,"sb","yield",4.3,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2008,"silage_maize","yield",38.48,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2008,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2008,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2008,"wb","yield",8.94,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2008,"wrape","yield",4.56,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2008,"ww","yield",9.96,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2009,"ArabLand","area",176.333333333333,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2009,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2009,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2009,"oats","yield",6.45,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2009,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2009,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2009,"sb","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2009,"silage_maize","yield",38.02,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2009,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2009,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2009,"wb","yield",7.76,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2009,"wrape","yield",4.69,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2009,"ww","yield",9.78,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"ArabLand","area",135,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"grain_maize","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"oats","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"oats","yield",4.98,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"potat_tot","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"rye","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"sb","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"sb","yield",4.26,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"silage_maize","area",49,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"silage_maize","yield",36.02,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"sugarbeet","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"triticale","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"wb","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"wb","yield",6.63,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"wrape","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"wrape","yield",3.74,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"ww","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2010,"ww","yield",8.08,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2011,"ArabLand","area",134.6,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2011,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2011,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2011,"oats","yield",5.65,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2011,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2011,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2011,"sb","yield",4.39,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2011,"silage_maize","yield",41.87,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2011,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2011,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2011,"wb","yield",6.45,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2011,"wrape","yield",3.11,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2011,"ww","yield",8.52,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2012,"ArabLand","area",134.2,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2012,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2012,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2012,"oats","yield",5.99,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2012,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2012,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2012,"sb","yield",5.9,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2012,"silage_maize","yield",33.98,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2012,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2012,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2012,"wb","yield",8.91,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2012,"wrape","yield",4.14,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2012,"ww","yield",8.48,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2013,"ArabLand","area",133.8,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2013,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2013,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2013,"oats","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2013,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2013,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2013,"sb","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2013,"silage_maize","yield",38.98,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2013,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2013,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2013,"wb","yield",7.3,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2013,"wrape","yield",3.88,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2013,"ww","yield",8.34,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2014,"ArabLand","area",133.4,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2014,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2014,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2014,"oats","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2014,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2014,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2014,"sb","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2014,"silage_maize","yield",42.46,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2014,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2014,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2014,"wb","yield",8.14,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2014,"wrape","yield",4.2,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2014,"ww","yield",8.93,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2015,"ArabLand","area",133,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2015,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2015,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2015,"oats","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2015,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2015,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2015,"sb","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2015,"silage_maize","yield",38.99,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2015,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2015,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2015,"wb","yield",9.45,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2015,"wrape","yield",4.11,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2015,"ww","yield",9.4,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"ArabLand","area",132.6,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"grain_maize","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"oats","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"oats","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"potat_tot","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"rye","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"sb","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"sb","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"silage_maize","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"silage_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"sugarbeet","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"triticale","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"wb","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"wb","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"wrape","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"wrape","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"ww","area",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2016,"ww","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2017,"ArabLand","area",132.2,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2017,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2017,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2017,"oats","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2017,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2017,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2017,"sb","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2017,"silage_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2017,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2017,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2017,"wb","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2017,"wrape","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2017,"ww","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2018,"ArabLand","area",131.8,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2018,"district","area",5673,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2018,"grain_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2018,"oats","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2018,"potat_tot","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2018,"rye","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2018,"sb","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2018,"silage_maize","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2018,"sugarbeet","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2018,"triticale","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2018,"wb","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2018,"wrape","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2018,"ww","yield",NA,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2019,"ArabLand","area",131.4,0
"01001","Flensburg, kreisfreie Stadt","DEF01",2019,"district","area",5673,0
