district_no,year,yield,state_name,latitude,longitude,pflanzliche_erzeugung,zuckerrben,dngemittel,energie_und_schmierstoffe,pflanzenschutzmittel,saat_und_pflanzgut,Field_ha,Harvested_t,Yield_dt/ha,kreisYield,kreisField_ha,temp_mean_early_growth,national_campaign_start_day_of_year,national_campaign_end_day_of_year,national_campaign_duration,producer_price_index,fertilizer_price_index,energy_price_index,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,avg_elevation,avg_soil_pawc,pflanzliche_erzeugung_lag1,zuckerrben_lag1,dngemittel_lag1,pflanzenschutzmittel_lag1,saat_und_pflanzgut_lag1,energie_und_schmierstoffe_lag1,winter_temp_anomaly,winter_precip_anomaly
03251,2020,77.31,Niedersachsen,52.727439366186495,8.700992571619611,100.0,100.0,100.0,100.0,100.025,100.025,99300.0,7861900.0,791.6,77.31,9697.93202413096,14.879917,269.0,8.0,105.0,100.0,100.0,100.0,196.90517,17.456343,7.0,14363905.0,37.82531227909938,50.47574318137497,101.9,90.0,102.65,99.1,100.5,110.55,0.7264235345225529,0.24162421058451966
03251,2021,81.42,Niedersachsen,52.727439366186495,8.700992571619611,114.3,105.1,114.25,118.325,101.675,103.975,97600.0,7966100.0,816.2,81.42,9736.084281136871,14.916596,257.0,22.0,129.0,105.1,114.25,118.325,232.92517,17.229515,0.0,13647034.0,37.82531227909938,50.47574318137497,100.0,100.0,100.0,100.025,100.025,100.0,-0.2401135714868019,-0.0026470583561016836
03252,2018,78.89,Niedersachsen,52.09468937939088,9.389171702227223,102.7,95.4,96.925,109.125,99.125,98.025,103400.0,7202700.0,696.3,78.89,11715.102668799222,16.586773,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,135.20091,18.26215,8.0,17239142.0,168.64624754132518,59.42615305944366,93.1,96.7,94.2,99.3,96.425,101.7,-0.8601384413199185,-0.0026537569300451036
03252,2019,83.27,Niedersachsen,52.09468937939088,9.389171702227223,101.9,90.0,102.65,110.55,99.1,100.5,103400.0,7668800.0,741.7,83.27,11608.626113511356,15.02464,258.0,15.0,121.0,90.0,102.65,110.55,171.57092,17.332008,7.0,15060255.0,168.64624754132518,59.42615305944366,102.7,95.4,96.925,99.125,98.025,109.125,0.3993080823080959,-0.11859484742478754
03252,2020,88.27,Niedersachsen,52.09468937939088,9.389171702227223,100.0,100.0,100.0,100.0,100.025,100.025,99300.0,7861900.0,791.6,88.27,11072.77790415263,14.371564,269.0,8.0,105.0,100.0,100.0,100.0,204.00272,17.152218,2.0,14911296.0,168.64624754132518,59.42615305944366,101.9,90.0,102.65,99.1,100.5,110.55,0.7157523615278478,0.18648346425656537
03252,2021,86.29,Niedersachsen,52.09468937939088,9.389171702227223,114.3,105.1,114.25,118.325,101.675,103.975,97600.0,7966100.0,816.2,86.29,10318.431744280286,14.742994,257.0,22.0,129.0,105.1,114.25,118.325,256.68002,16.63136,0.0,13753277.0,168.64624754132518,59.42615305944366,100.0,100.0,100.0,100.025,100.025,100.0,-0.21919177659941624,0.026097192854473095
03254,2018,71.17,Niedersachsen,52.089640574171774,9.943412788434705,102.7,95.4,96.925,109.125,99.125,98.025,103400.0,7202700.0,696.3,71.17,10568.688768391945,16.77063,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,114.610664,18.582714,10.0,17324002.0,145.42201172754338,54.37337369926457,93.1,96.7,94.2,99.3,96.425,101.7,-0.8815136891828388,0.040064334267730706
03254,2019,77.85,Niedersachsen,52.089640574171774,9.943412788434705,101.9,90.0,102.65,110.55,99.1,100.5,103400.0,7668800.0,741.7,77.85,10853.02681562218,15.209286,258.0,15.0,121.0,90.0,102.65,110.55,154.09267,17.47395,9.0,15154226.0,145.42201172754338,54.37337369926457,102.7,95.4,96.925,99.125,98.025,109.125,0.4186246563276086,-0.11126640599902504
03254,2020,83.99,Niedersachsen,52.089640574171774,9.943412788434705,100.0,100.0,100.0,100.0,100.025,100.025,99300.0,7861900.0,791.6,83.99,10535.885534947089,14.392389,269.0,8.0,105.0,100.0,100.0,100.0,192.98334,17.307262,2.0,15060927.0,145.42201172754338,54.37337369926457,101.9,90.0,102.65,99.1,100.5,110.55,0.7806171716003973,0.1526361110178538
03254,2021,86.11,Niedersachsen,52.089640574171774,9.943412788434705,114.3,105.1,114.25,118.325,101.675,103.975,97600.0,7966100.0,816.2,86.11,10296.907608065538,14.992322,257.0,22.0,129.0,105.1,114.25,118.325,236.38266,16.807877,0.0,13757799.0,145.42201172754338,54.37337369926457,100.0,100.0,100.0,100.025,100.025,100.0,-0.2559949861657742,0.00850520287490708
03255,2018,65.97,Niedersachsen,51.87998191719255,9.550610446703711,102.7,95.4,96.925,109.125,99.125,98.025,103400.0,7202700.0,696.3,65.97,9796.492876925904,16.41262,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,132.78,18.160149,9.0,17276632.0,244.77205326208195,66.78746385962387,93.1,96.7,94.2,99.3,96.425,101.7,-0.8645809139368339,0.013595343174093166
03255,2019,80.49,Niedersachsen,51.87998191719255,9.550610446703711,101.9,90.0,102.65,110.55,99.1,100.5,103400.0,7668800.0,741.7,80.49,11221.067802047904,14.831082,258.0,15.0,121.0,90.0,102.65,110.55,167.84998,17.054688,5.0,15045382.0,244.77205326208195,66.78746385962387,102.7,95.4,96.925,99.125,98.025,109.125,0.40360824152884334,-0.13524217029987717
03255,2020,87.83,Niedersachsen,51.87998191719255,9.550610446703711,100.0,100.0,100.0,100.0,100.025,100.025,99300.0,7861900.0,791.6,87.83,11017.583361524024,14.111308,269.0,8.0,105.0,100.0,100.0,100.0,210.47556,16.903654,2.0,14912426.0,244.77205326208195,66.78746385962387,101.9,90.0,102.65,99.1,100.5,110.55,0.7220844637355981,0.19223476346989798
03255,2021,83.03,Niedersachsen,51.87998191719255,9.550610446703711,114.3,105.1,114.25,118.325,101.675,103.975,97600.0,7966100.0,816.2,83.03,9928.605721724323,14.633817,257.0,22.0,129.0,105.1,114.25,118.325,258.93222,16.396511,0.0,13659712.0,244.77205326208195,66.78746385962387,100.0,100.0,100.0,100.025,100.025,100.0,-0.2878656414699208,0.03160758415018461
03256,2018,69.71,Niedersachsen,52.60822427354838,9.114417594771304,102.7,95.4,96.925,109.125,99.125,98.025,103400.0,7202700.0,696.3,69.71,10351.879921941863,17.375132,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,105.71944,18.805254,11.0,16710044.0,36.69954350209412,45.6912156632667,93.1,96.7,94.2,99.3,96.425,101.7,-0.8900372613339869,-0.043925425521255224
03256,2019,71.95,Niedersachsen,52.60822427354838,9.114417594771304,101.9,90.0,102.65,110.55,99.1,100.5,103400.0,7668800.0,741.7,71.95,10030.510974746514,15.652869,258.0,15.0,121.0,90.0,102.65,110.55,187.36833,17.951899,8.0,14683693.0,36.69954350209412,45.6912156632667,102.7,95.4,96.925,99.125,98.025,109.125,0.4373125179207591,-0.20522471137422693
03256,2020,77.37,Niedersachsen,52.60822427354838,9.114417594771304,100.0,100.0,100.0,100.0,100.025,100.025,99300.0,7861900.0,791.6,77.37,9705.458552671224,15.066542,269.0,8.0,105.0,100.0,100.0,100.0,189.63002,17.70244,7.0,14507581.0,36.69954350209412,45.6912156632667,101.9,90.0,102.65,99.1,100.5,110.55,0.7662620136100031,0.24657472194498564
03256,2021,83.89,Niedersachsen,52.60822427354838,9.114417594771304,114.3,105.1,114.25,118.325,101.675,103.975,97600.0,7966100.0,816.2,83.89,10031.443261417002,15.169443,257.0,22.0,129.0,105.1,114.25,118.325,219.55275,17.355438,0.0,13575263.0,36.69954350209412,45.6912156632667,100.0,100.0,100.0,100.025,100.025,100.0,-0.24005334226984587,-0.003466531725550448
03257,2018,72.22,Niedersachsen,52.2924562826786,9.206292306228924,102.7,95.4,96.925,109.125,99.125,98.025,103400.0,7202700.0,696.3,72.22,10724.612938784128,17.056398,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,120.98499,18.636616,10.0,17063628.0,110.06650836686582,54.52129291862677,93.1,96.7,94.2,99.3,96.425,101.7,-0.8976610732851213,0.0011384310659678931
03257,2019,75.62,Niedersachsen,52.2924562826786,9.206292306228924,101.9,90.0,102.65,110.55,99.1,100.5,103400.0,7668800.0,741.7,75.62,10542.143709664091,15.432237,258.0,15.0,121.0,90.0,102.65,110.55,173.10399,17.796331,8.0,14935939.0,110.06650836686582,54.52129291862677,102.7,95.4,96.925,99.125,98.025,109.125,0.4177369182016264,-0.16499476190914308
03257,2020,85.25,Niedersachsen,52.2924562826786,9.206292306228924,100.0,100.0,100.0,100.0,100.025,100.025,99300.0,7861900.0,791.6,85.25,10693.942634292644,14.80398,269.0,8.0,105.0,100.0,100.0,100.0,190.479,17.528894,5.0,14762026.0,110.06650836686582,54.52129291862677,101.9,90.0,102.65,99.1,100.5,110.55,0.7706588447551326,0.2122620506455093
03257,2021,83.77,Niedersachsen,52.2924562826786,9.206292306228924,114.3,105.1,114.25,118.325,101.675,103.975,97600.0,7966100.0,816.2,83.77,10017.093837273836,15.033354,257.0,22.0,129.0,105.1,114.25,118.325,225.90703,17.059004,0.0,13753653.0,110.06650836686582,54.52129291862677,100.0,100.0,100.0,100.025,100.025,100.0,-0.24300793729179304,0.005954573590722045
03351,2018,69.04,Niedersachsen,52.71288411645541,10.10387391178879,102.7,95.4,96.925,109.125,99.125,98.025,103400.0,7202700.0,696.3,69.04,10252.385451310663,17.583866,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,103.2655,18.90065,14.0,16591691.0,63.23971096729696,45.982047716891806,93.1,96.7,94.2,99.3,96.425,101.7,-0.8889448308123633,0.043362711021580846
03351,2019,65.67,Niedersachsen,52.71288411645541,10.10387391178879,101.9,90.0,102.65,110.55,99.1,100.5,103400.0,7668800.0,741.7,65.67,9155.01953733987,15.798734,258.0,15.0,121.0,90.0,102.65,110.55,175.64899,17.828472,9.0,14650579.0,63.23971096729696,45.982047716891806,102.7,95.4,96.925,99.125,98.025,109.125,0.5459417935238662,-0.2450786206126937
03351,2020,74.43,Niedersachsen,52.71288411645541,10.10387391178879,100.0,100.0,100.0,100.0,100.025,100.025,99300.0,7861900.0,791.6,74.43,9336.658654198258,15.017607,269.0,8.0,105.0,100.0,100.0,100.0,187.975,17.643023,6.0,14570336.0,63.23971096729696,45.982047716891806,101.9,90.0,102.65,99.1,100.5,110.55,0.813887038410769,0.20603229787876276
03351,2021,77.86,Niedersachsen,52.71288411645541,10.10387391178879,114.3,105.1,114.25,118.325,101.675,103.975,97600.0,7966100.0,816.2,77.86,9310.384698223002,15.372673,257.0,22.0,129.0,105.1,114.25,118.325,205.612,17.334488,0.0,13209849.0,63.23971096729696,45.982047716891806,100.0,100.0,100.0,100.025,100.025,100.0,-0.2899650878010789,-0.04380132341362364
03353,2018,65.77,Niedersachsen,53.31562772055694,9.961821092670844,102.7,95.4,96.925,109.125,99.125,98.025,103400.0,7202700.0,696.3,65.77,9766.79303494644,17.13388,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,93.78369,18.334238,10.0,16175608.0,47.83834153611925,52.692365997490334,93.1,96.7,94.2,99.3,96.425,101.7,-1.006068610173486,0.02290959037696827
03353,2019,68.87,Niedersachsen,53.31562772055694,9.961821092670844,101.9,90.0,102.65,110.55,99.1,100.5,103400.0,7668800.0,741.7,68.87,9601.129823916504,15.210558,258.0,15.0,121.0,90.0,102.65,110.55,207.13263,17.220142,6.0,14438346.0,47.83834153611925,52.692365997490334,102.7,95.4,96.925,99.125,98.025,109.125,0.6105509255291963,-0.22547374768207507
03353,2020,76.9,Niedersachsen,53.31562772055694,9.961821092670844,100.0,100.0,100.0,100.0,100.025,100.025,99300.0,7861900.0,791.6,76.9,9646.500745772486,14.721443,269.0,8.0,105.0,100.0,100.0,100.0,181.62317,17.1389,7.0,14543343.0,47.83834153611925,52.692365997490334,101.9,90.0,102.65,99.1,100.5,110.55,0.8575622071306839,0.21776202371340614
03353,2021,68.08,Niedersachsen,53.31562772055694,9.961821092670844,114.3,105.1,114.25,118.325,101.675,103.975,97600.0,7966100.0,816.2,68.08,8140.906630555124,14.840142,257.0,22.0,129.0,105.1,114.25,118.325,209.02528,17.138037,0.0,13448191.0,47.83834153611925,52.692365997490334,100.0,100.0,100.0,100.025,100.025,100.0,-0.2139035016904245,-0.05339161974806361
03354,2018,67.42,Niedersachsen,53.01965276509415,11.123489966858209,102.7,95.4,96.925,109.125,99.125,98.025,103400.0,7202700.0,696.3,67.42,10011.816731277013,17.660925,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,79.80937,19.074095,12.0,16698017.0,39.92315427805637,43.17562863257,93.1,96.7,94.2,99.3,96.425,101.7,-0.8927920914539982,0.08081628253099904
03354,2019,73.64,Niedersachsen,53.01965276509415,11.123489966858209,101.9,90.0,102.65,110.55,99.1,100.5,103400.0,7668800.0,741.7,73.64,10266.112969844798,16.113659,258.0,15.0,121.0,90.0,102.65,110.55,193.985,17.788877,9.0,14517991.0,39.92315427805637,43.17562863257,102.7,95.4,96.925,99.125,98.025,109.125,0.6267374310515947,-0.2888955723169615
03354,2020,76.04,Niedersachsen,53.01965276509415,11.123489966858209,100.0,100.0,100.0,100.0,100.025,100.025,99300.0,7861900.0,791.6,76.04,9538.620503362026,15.117446,269.0,8.0,105.0,100.0,100.0,100.0,178.51564,17.707804,5.0,14583107.0,39.92315427805637,43.17562863257,101.9,90.0,102.65,99.1,100.5,110.55,0.8564174984213082,0.2068651478096517
03354,2021,79.16,Niedersachsen,53.01965276509415,11.123489966858209,114.3,105.1,114.25,118.325,101.675,103.975,97600.0,7966100.0,816.2,79.16,9465.83679310728,15.662677,257.0,22.0,129.0,105.1,114.25,118.325,193.91814,17.557178,0.0,13331694.0,39.92315427805637,43.17562863257,100.0,100.0,100.0,100.025,100.025,100.0,-0.2740153247252124,-0.032782273406872564
03355,2018,68.11,Niedersachsen,53.2322787712149,10.572929162275178,102.7,95.4,96.925,109.125,99.125,98.025,103400.0,7202700.0,696.3,68.11,10114.28118610616,17.360193,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,84.74944,18.713203,12.0,16429867.0,38.40780862308837,48.089519521973926,93.1,96.7,94.2,99.3,96.425,101.7,-0.9745032587821925,0.04793598727053605
03355,2019,76.38,Niedersachsen,53.2322787712149,10.572929162275178,101.9,90.0,102.65,110.55,99.1,100.5,103400.0,7668800.0,741.7,76.38,10648.09490272604,15.677278,258.0,15.0,121.0,90.0,102.65,110.55,202.59334,17.502949,7.0,14421837.0,38.40780862308837,48.089519521973926,102.7,95.4,96.925,99.125,98.025,109.125,0.6536170305225824,-0.26630640010065887
03355,2020,75.45,Niedersachsen,53.2322787712149,10.572929162275178,100.0,100.0,100.0,100.0,100.025,100.025,99300.0,7861900.0,791.6,75.45,9464.609639382756,14.904737,269.0,8.0,105.0,100.0,100.0,100.0,177.94556,17.407482,5.0,14598347.0,38.40780862308837,48.089519521973926,101.9,90.0,102.65,99.1,100.5,110.55,0.87351624454584,0.23289549235760743
03355,2021,77.89,Niedersachsen,53.2322787712149,10.572929162275178,114.3,105.1,114.25,118.325,101.675,103.975,97600.0,7966100.0,816.2,77.89,9313.972054258797,15.244972,257.0,22.0,129.0,105.1,114.25,118.325,192.58221,17.385769,0.0,13376472.0,38.40780862308837,48.089519521973926,100.0,100.0,100.0,100.025,100.025,100.0,-0.27796812196106657,-0.029983872724273275
03357,2018,50.52,Niedersachsen,53.24980865610637,9.306470719694897,102.7,95.4,96.925,109.125,99.125,98.025,103400.0,7202700.0,696.3,50.52,7502.180084012381,17.148731,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,101.04769,18.303785,10.0,16221466.0,27.1948989674917,53.57489479719908,93.1,96.7,94.2,99.3,96.425,101.7,-0.9667944237288566,-0.04658577186367663
03357,2019,71.66,Niedersachsen,53.24980865610637,9.306470719694897,101.9,90.0,102.65,110.55,99.1,100.5,103400.0,7668800.0,741.7,71.66,9990.082230025506,15.16506,258.0,15.0,121.0,90.0,102.65,110.55,216.04422,17.298883,6.0,14539123.0,27.1948989674917,53.57489479719908,102.7,95.4,96.925,99.125,98.025,109.125,0.5547185779537358,-0.18866032294441037
03357,2020,68.88,Niedersachsen,53.24980865610637,9.306470719694897,100.0,100.0,100.0,100.0,100.025,100.025,99300.0,7861900.0,791.6,68.88,8640.45476422378,14.670105,269.0,8.0,105.0,100.0,100.0,100.0,194.70155,17.20049,7.0,14450413.0,27.1948989674917,53.57489479719908,101.9,90.0,102.65,99.1,100.5,110.55,0.7799724735871223,0.20629758616418847
03357,2021,86.33,Niedersachsen,53.24980865610637,9.306470719694897,114.3,105.1,114.25,118.325,101.675,103.975,97600.0,7966100.0,816.2,86.33,10323.214885661338,14.721244,257.0,22.0,129.0,105.1,114.25,118.325,229.06577,17.149925,0.0,13589427.0,27.1948989674917,53.57489479719908,100.0,100.0,100.0,100.025,100.025,100.0,-0.1849682104278827,-0.04983580246367958
03358,2018,65.29,Niedersachsen,52.92786008551835,9.76945713279789,102.7,95.4,96.925,109.125,99.125,98.025,103400.0,7202700.0,696.3,65.29,9695.513414195731,17.335548,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,97.7944,18.581532,10.0,16401251.0,64.32476132692005,47.13149378999935,93.1,96.7,94.2,99.3,96.425,101.7,-0.9069635472532127,0.004069200502624604
03358,2019,68.44,Niedersachsen,52.92786008551835,9.76945713279789,101.9,90.0,102.65,110.55,99.1,100.5,103400.0,7668800.0,741.7,68.44,9541.183754157766,15.470737,258.0,15.0,121.0,90.0,102.65,110.55,193.342,17.51182,8.0,14541501.0,64.32476132692005,47.13149378999935,102.7,95.4,96.925,99.125,98.025,109.125,0.5867719568003622,-0.24843109888131565
03358,2020,79.94,Niedersachsen,52.92786008551835,9.76945713279789,100.0,100.0,100.0,100.0,100.025,100.025,99300.0,7861900.0,791.6,79.94,10027.844858479224,14.807176,269.0,8.0,105.0,100.0,100.0,100.0,188.34042,17.375055,7.0,14456608.0,64.32476132692005,47.13149378999935,101.9,90.0,102.65,99.1,100.5,110.55,0.7879491928857192,0.21957079967948823
03358,2021,76.3,Niedersachsen,52.92786008551835,9.76945713279789,114.3,105.1,114.25,118.325,101.675,103.975,97600.0,7966100.0,816.2,76.3,9123.842184361867,15.013426,257.0,22.0,129.0,105.1,114.25,118.325,218.5288,17.13233,0.0,13232086.0,64.32476132692005,47.13149378999935,100.0,100.0,100.0,100.025,100.025,100.0,-0.2551794787582935,-0.04217817985287042
03359,2018,70.55,Niedersachsen,53.5783185490597,9.417451195489972,102.7,95.4,96.925,109.125,99.125,98.025,103400.0,7202700.0,696.3,70.55,10476.619258255609,16.93627,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,103.94564,18.069891,9.0,16156640.0,12.13256251059729,61.57862618853422,93.1,96.7,94.2,99.3,96.425,101.7,-0.9597327142623726,0.04240274547796319
03359,2020,72.52,Niedersachsen,53.5783185490597,9.417451195489972,100.0,100.0,100.0,100.0,100.025,100.025,99300.0,7861900.0,791.6,72.52,9097.064162333168,14.482928,269.0,8.0,105.0,100.0,100.0,100.0,192.53438,17.02062,7.0,14621379.0,12.13256251059729,61.57862618853422,102.7,95.4,96.925,99.125,98.025,109.125,0.80190226406188,0.23143037283910384
03359,2021,70.71,Niedersachsen,53.5783185490597,9.417451195489972,114.3,105.1,114.25,118.325,101.675,103.975,97600.0,7966100.0,816.2,70.71,8455.398176359471,14.507327,257.0,22.0,129.0,105.1,114.25,118.325,234.91064,17.093616,0.0,13865551.0,12.13256251059729,61.57862618853422,100.0,100.0,100.0,100.025,100.025,100.0,-0.1926620309328655,-0.03153537977340215
03360,2018,74.95,Niedersachsen,52.98287117798212,10.54806898407428,102.7,95.4,96.925,109.125,99.125,98.025,103400.0,7202700.0,696.3,74.95,11130.0157818038,17.410076,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,86.76556,18.778963,12.0,16591469.0,71.241791440513,46.17268689394237,93.1,96.7,94.2,99.3,96.425,101.7,-0.9017700383232636,0.05278278680453519
03360,2019,68.97,Niedersachsen,52.98287117798212,10.54806898407428,101.9,90.0,102.65,110.55,99.1,100.5,103400.0,7668800.0,741.7,68.97,9615.070770372022,15.732757,258.0,15.0,121.0,90.0,102.65,110.55,193.1689,17.60585,9.0,14565293.0,71.241791440513,46.17268689394237,102.7,95.4,96.925,99.125,98.025,109.125,0.6219141512320334,-0.2892262008654781
03360,2020,73.71,Niedersachsen,52.98287117798212,10.54806898407428,100.0,100.0,100.0,100.0,100.025,100.025,99300.0,7861900.0,791.6,73.71,9246.340311715085,14.836367,269.0,8.0,105.0,100.0,100.0,100.0,186.24557,17.411285,6.0,14551780.0,71.241791440513,46.17268689394237,101.9,90.0,102.65,99.1,100.5,110.55,0.8508647598904417,0.22536932962459888
03360,2021,74.18,Niedersachsen,52.98287117798212,10.54806898407428,114.3,105.1,114.25,118.325,101.675,103.975,97600.0,7966100.0,816.2,74.18,8870.33569116597,15.259629,257.0,22.0,129.0,105.1,114.25,118.325,192.08224,17.260714,0.0,13225910.0,71.241791440513,46.17268689394237,100.0,100.0,100.0,100.025,100.025,100.0,-0.30562404491843154,-0.03670662917095924
03361,2018,62.93,Niedersachsen,52.972279108357846,9.176171159625728,102.7,95.4,96.925,109.125,99.125,98.025,103400.0,7202700.0,696.3,62.93,9345.055278838066,17.297693,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,99.51801,18.570826,10.0,16424051.0,20.634482190791463,51.58528505388986,93.1,96.7,94.2,99.3,96.425,101.7,-0.9022290745292594,-0.059198009327256385
03361,2019,66.48,Niedersachsen,52.972279108357846,9.176171159625728,101.9,90.0,102.65,110.55,99.1,100.5,103400.0,7668800.0,741.7,66.48,9267.94120362958,15.465432,258.0,15.0,121.0,90.0,102.65,110.55,202.764,17.65301,8.0,14531627.0,20.634482190791463,51.58528505388986,102.7,95.4,96.925,99.125,98.025,109.125,0.49915542633954146,-0.20812573935555634
03361,2020,83.17,Niedersachsen,52.972279108357846,9.176171159625728,100.0,100.0,100.0,100.0,100.025,100.025,99300.0,7861900.0,791.6,83.17,10433.022978230138,14.85738,269.0,8.0,105.0,100.0,100.0,100.0,188.88602,17.42895,7.0,14396177.0,20.634482190791463,51.58528505388986,101.9,90.0,102.65,99.1,100.5,110.55,0.7760221038843724,0.2219889744655743
